area,year,mx_mean,population_density,CT.x,CT.y,CSDNAME,Aboriginal,SocScore,MatScore,msd,education,msdgroup,matgroup,socgroup,edugroup,densitygroup
41,2010,3.46E-05,6700.890878,31.02,31.02,Vancouver,0.01619525,-0.010715328,0.012043796,0.999994714,0.425320674,4,5,4,3,5
41,1997,2.92E-05,6655.03923,31.02,31.02,Vancouver,0.017701894,0.00574152,0.005068269,0.99999521,0.276454557,5,5,5,2,5
41,2013,3.29E-05,6727.826087,31.02,31.02,Vancouver,0.019834985,-0.010981879,0.00807677,0.999994492,0.420920612,4,4,4,3,5
41,1996,2.81E-05,6668.656716,31.02,31.02,Vancouver,0.020143241,0.008235294,0.005441176,0.99999536,0.293521235,5,5,5,3,5
41,1998,3.06E-05,6641.421744,31.02,31.02,Vancouver,0.015260548,0.003247746,0.004695362,0.99999506,0.259387879,5,5,5,2,5
41,2012,3.85E-05,6738.550725,31.02,31.02,Vancouver,0.01904746,-0.011658823,0.011118677,0.999994616,0.435901112,4,4,4,3,5
41,2008,3.70E-05,6604.12191,31.02,31.02,Vancouver,0.012065879,-0.007474453,0.007810219,0.999994662,0.374198799,4,4,5,2,5
41,1995,3.06E-05,6709.258706,31.02,31.02,Vancouver,0.017813622,0.008588235,0.007852941,0.999995504,0.310587913,5,5,5,4,5
41,2009,3.57E-05,6652.506394,31.02,31.02,Vancouver,0.014130565,-0.00909489,0.009927007,0.999994688,0.399759736,4,5,4,2,5
41,2001,3.59E-05,6600.569285,31.02,31.02,Vancouver,0.009953178,-0.009117647,0.014779412,0.999994941,0.208187844,4,5,4,1,5
41,2004,3.38E-05,6544.639479,31.02,31.02,Vancouver,0.008743176,-0.006187205,0.00805775,0.999994742,0.277121292,5,5,5,1,5
41,2014,2.99E-05,6717.101449,31.02,31.02,Vancouver,0.020622509,-0.010304936,0.005034863,0.999994369,0.405940112,4,4,4,3,5
41,1992,3.81E-05,6831.064677,31.02,31.02,Vancouver,0.010824765,0.009647059,0.015088235,0.999995938,0.361787947,5,5,5,5,5
41,1991,3.86E-05,6871.666667,31.02,31.02,Vancouver,0.008495146,0.01,0.0175,0.999996083,0.378854626,5,5,5,5,5
41,2007,3.72E-05,6555.737425,31.02,31.02,Vancouver,0.010001193,-0.005854015,0.00569343,0.999994636,0.348637861,4,5,5,2,5
41,2002,3.57E-05,6581.926016,31.02,31.02,Vancouver,0.009549844,-0.008140833,0.012538858,0.999994874,0.23116566,5,5,5,1,5
41,2000,3.58E-05,6614.186771,31.02,31.02,Vancouver,0.010377855,-0.001739803,0.003949549,0.99999476,0.225254522,5,5,5,2,5
41,2003,3.68E-05,6563.282748,31.02,31.02,Vancouver,0.00914651,-0.007164019,0.010298304,0.999994808,0.254143476,5,5,5,1,5
41,2015,3.02E-05,6706.376812,31.02,31.02,Vancouver,0.021410034,-0.009627992,0.001992956,0.999994245,0.390959612,4,4,5,2,5
41,1990,4.21E-05,6871.666667,31.02,31.02,Vancouver,0.008495146,0.01,0.0175,0.999996083,0.378854626,5,5,5,5,5
41,2006,3.35E-05,6507.352941,31.02,31.02,Vancouver,0.007936508,-0.004233577,0.003576642,0.99999461,0.323076923,4,4,4,1,5
41,2016,2.91E-05,6695.652174,31.02,31.02,Vancouver,0.022197558,-0.008951049,-0.001048951,0.999994121,0.375979112,4,4,4,2,5
41,2011,3.53E-05,6749.275362,31.02,31.02,Vancouver,0.018259936,-0.012335766,0.014160584,0.99999474,0.450881612,4,4,4,4,5
41,2005,5.16E-05,6525.99621,31.02,31.02,Vancouver,0.008339842,-0.005210391,0.005817196,0.999994676,0.300099107,5,5,5,1,5
41,1993,3.47E-05,6790.462687,31.02,31.02,Vancouver,0.013154384,0.009294118,0.01267647,0.999995793,0.344721269,5,5,5,5,5
41,1994,5.80E-05,6749.860697,31.02,31.02,Vancouver,0.015484003,0.008941176,0.010264706,0.999995649,0.327654591,5,5,5,4,5
41,1999,3.39E-05,6627.804258,31.02,31.02,Vancouver,0.012819201,0.000753971,0.004322456,0.99999491,0.242321201,5,5,5,2,5
42,2011,2.79E-05,6652.419355,32,32,Vancouver,0.02673147,-0.000631579,0.01754386,0.999995529,0.445714286,5,4,4,4,5
42,1998,2.86E-05,5866.630666,32,32,Vancouver,0.014962983,-66.16995928,-66.1485372,0.993074273,0.299212744,2,2,2,3,5
42,2014,2.43E-05,7064.193548,32,32,Vancouver,0.026333187,-0.002054679,0.0074271,0.999994925,0.425047372,5,4,5,3,5
42,2012,3.00E-05,6789.677419,32,32,Vancouver,0.026598709,-0.001105946,0.014171607,0.999995328,0.438825315,5,5,5,3,5
42,1995,2.75E-05,5678.306011,32,32,Vancouver,0.015097252,-88.22625093,-88.20517242,0.990767129,0.349719402,2,2,2,5,5
42,2013,2.54E-05,6926.935484,32,32,Vancouver,0.026465948,-0.001580313,0.010799354,0.999995127,0.431936343,5,4,5,3,5
42,2010,2.71E-05,6498.358248,32,32,Vancouver,0.024572979,-0.000216531,0.018373116,0.999995594,0.451095924,5,5,5,4,5
42,1996,2.50E-05,5727.04918,32,32,Vancouver,0.014312294,-110.2842279,-110.2620221,0.988459885,0.332883849,1,1,1,4,5
42,2000,3.12E-05,6006.212152,32,32,Vancouver,0.015613672,-22.05569065,-22.03505231,0.99768866,0.26554164,3,3,3,2,5
42,1997,2.65E-05,5796.839923,32,32,Vancouver,0.014637639,-88.22709359,-88.20527965,0.990767079,0.316048297,2,2,2,4,5
42,1991,3.50E-05,5483.333333,32,32,Vancouver,0.018237082,0.005656934,0.022226277,0.999996103,0.417061611,5,5,4,5,5
42,2008,3.10E-05,6190.236035,32,32,Vancouver,0.020255998,0.000613566,0.020031629,0.999995724,0.461859201,5,5,5,4,5
42,2015,2.28E-05,7201.451613,32,32,Vancouver,0.026200426,-0.002529046,0.004054847,0.999994724,0.418158401,4,4,5,3,5
42,2009,3.02E-05,6344.297141,32,32,Vancouver,0.022414489,0.000198517,0.019202372,0.999995659,0.456477563,5,5,5,4,5
42,2001,4.28E-05,6076.002895,32,32,Vancouver,0.01481424,-0.013868613,0.032992701,0.999995645,0.248706087,5,5,4,2,5
42,2004,2.92E-05,5959.669451,32,32,Vancouver,0.015489105,-0.004681248,0.026211165,0.99999577,0.383055922,5,5,5,3,5
42,1992,3.31E-05,5532.076503,32,32,Vancouver,0.017452125,-22.05232003,-22.0346234,0.997688859,0.400226059,2,2,2,5,5
42,2003,2.86E-05,5998.447265,32,32,Vancouver,0.01526415,-0.007743703,0.028471677,0.999995728,0.338272644,5,5,5,3,5
42,2007,2.95E-05,6036.174928,32,32,Vancouver,0.018097507,0.001028614,0.020860885,0.999995789,0.46724084,5,5,5,4,5
42,2002,3.08E-05,6037.22508,32,32,Vancouver,0.015039195,-0.010806158,0.030732189,0.999995687,0.293489365,5,5,4,2,5
42,2006,3.02E-05,5882.113821,32,32,Vancouver,0.015939016,0.001443662,0.021690141,0.999995854,0.472622478,5,5,5,4,5
42,1990,3.75E-05,5483.333333,32,32,Vancouver,0.018237082,0.005656934,0.022226277,0.999996103,0.417061611,5,5,4,5,5
42,1993,3.06E-05,5580.819672,32,32,Vancouver,0.016667167,-44.110297,-44.09147307,0.995381616,0.383390507,2,2,2,5,5
42,1999,6.44E-05,5936.421409,32,32,Vancouver,0.015288327,-44.11282496,-44.09179476,0.995381467,0.282377192,2,2,2,3,5
42,1994,2.99E-05,5629.562842,32,32,Vancouver,0.015882209,-66.16827397,-66.14832275,0.993074372,0.366554954,2,2,2,5,5
42,2016,2.48E-05,7338.709677,32,32,Vancouver,0.026067665,-0.003003413,0.000682594,0.999994523,0.41126943,4,4,5,3,5
42,2005,3.04E-05,5920.891636,32,32,Vancouver,0.015714061,-0.001618793,0.023950653,0.999995812,0.4278392,5,5,5,4,5
43,2012,5.66E-05,6988.823529,33.01,33.01,Vancouver,0.012038585,-0.011112035,0.012474362,0.999994716,0.438919682,4,4,4,3,5
43,2010,5.14E-05,6776.265985,33.01,33.01,Vancouver,0.012954661,-0.010284821,0.016154362,0.999994951,0.452575689,5,5,4,4,5
43,2001,8.07E-05,6733.043478,33.01,33.01,Vancouver,0.016850292,-0.011888112,0.036363636,0.999995924,0.297250859,5,5,4,4,5
43,2013,5.16E-05,7149.705882,33.01,33.01,Vancouver,0.014357947,-0.01121736,0.008505772,0.999994503,0.434394634,4,4,4,3,5
43,2011,5.59E-05,6827.941176,33.01,33.01,Vancouver,0.009719222,-0.011006711,0.016442953,0.999994929,0.44344473,4,4,4,3,5
43,1998,4.17E-05,6566.730905,33.01,33.01,Vancouver,0.020824656,-0.004427435,0.017118881,0.999995308,0.337946925,5,5,5,5,5
43,2004,7.97E-05,6634.956522,33.01,33.01,Vancouver,0.022277965,-0.009193601,0.023545454,0.999995395,0.412360059,5,5,4,4,5
43,1992,4.68E-05,6165.352989,33.01,33.01,Vancouver,0.009454394,0.004130208,0.016551364,0.999995726,0.419339056,5,5,5,5,5
43,1995,3.67E-05,6383.230139,33.01,33.01,Vancouver,0.015446211,-0.000803112,0.018036443,0.999995546,0.378642991,5,5,4,5,5
43,1997,7.28E-05,6511.29338,33.01,33.01,Vancouver,0.019134069,-0.003437494,0.017825175,0.999995397,0.35151228,5,5,5,5,5
43,1994,4.23E-05,6310.604423,33.01,33.01,Vancouver,0.013448938,0.000841328,0.017541417,0.999995606,0.392208346,5,5,5,5,5
43,2008,5.56E-05,6672.915601,33.01,33.01,Vancouver,0.019425538,-0.00884104,0.015577181,0.999994997,0.470837608,5,5,4,4,5
43,2014,4.72E-05,7310.588235,33.01,33.01,Vancouver,0.016677309,-0.011322684,0.004537181,0.99999429,0.429869586,4,4,4,3,5
43,1999,4.69E-05,6622.168429,33.01,33.01,Vancouver,0.022515242,-0.005417377,0.016412588,0.999995219,0.32438157,5,5,5,4,5
43,2015,4.62E-05,7471.470588,33.01,33.01,Vancouver,0.018996671,-0.011428009,0.000568591,0.999994076,0.425344538,4,4,4,3,5
43,2000,4.77E-05,6677.605954,33.01,33.01,Vancouver,0.024205828,-0.006407318,0.015706294,0.999995131,0.310816214,5,5,5,4,5
43,1991,4.78E-05,6092.727273,33.01,33.01,Vancouver,0.007457122,0.005774648,0.016056338,0.999995786,0.432904412,5,5,4,5,5
43,1996,6.22E-05,6455.855856,33.01,33.01,Vancouver,0.017443483,-0.002447552,0.018531469,0.999995486,0.365077635,5,5,4,5,5
43,2009,5.06E-05,6724.590793,33.01,33.01,Vancouver,0.016190099,-0.009562931,0.015865772,0.999994974,0.461706648,5,5,4,4,5
43,2007,5.40E-05,6621.240409,33.01,33.01,Vancouver,0.022660976,-0.00811915,0.015288591,0.999995019,0.479968567,5,5,4,4,5
43,1990,5.32E-05,6092.727273,33.01,33.01,Vancouver,0.007457122,0.005774648,0.016056338,0.999995786,0.432904412,5,5,4,5,5
43,2006,0.000329061,6569.565217,33.01,33.01,Vancouver,0.025896414,-0.00739726,0.015,0.999995042,0.489099526,5,5,4,4,5
43,2002,4.86E-05,6700.347826,33.01,33.01,Vancouver,0.018659516,-0.010989942,0.032090909,0.999995748,0.335620592,5,5,4,4,5
43,2016,4.77E-05,7632.352941,33.01,33.01,Vancouver,0.021316033,-0.011533333,-0.0034,0.999993863,0.420819491,4,4,4,3,5
43,2003,4.65E-05,6667.652174,33.01,33.01,Vancouver,0.020468741,-0.010091771,0.027818182,0.999995571,0.373990326,5,5,4,4,5
43,1993,4.21E-05,6237.978706,33.01,33.01,Vancouver,0.011451666,0.002485768,0.01704639,0.999995666,0.405773701,5,5,5,5,5
43,2005,9.20E-05,6602.26087,33.01,33.01,Vancouver,0.02408719,-0.00829543,0.019272727,0.999995219,0.450729793,5,5,4,4,5
44,2014,2.28E-05,7314.821429,33.02,33.02,Vancouver,0.014854439,-0.018467306,0.050738889,0.999996332,0.577508564,5,5,4,5,5
44,2010,2.99E-05,7066.844516,33.02,33.02,Vancouver,0.013305283,-0.017380671,0.054810414,0.999996602,0.578634032,5,5,4,5,5
44,2008,3.07E-05,7032.676405,33.02,33.02,Vancouver,0.013383947,-0.020676173,0.047982486,0.999996073,0.557942304,5,5,4,5,5
44,1995,2.80E-05,6616.033311,33.02,33.02,Vancouver,0.021006338,-0.017724589,0.036771443,0.999995641,0.390962344,5,5,3,5,5
44,2011,3.03E-05,7083.928571,33.02,33.02,Vancouver,0.013265951,-0.01573292,0.058224379,0.999996867,0.588979896,5,5,4,5,5
44,1994,5.23E-05,6651.087515,33.02,33.02,Vancouver,0.019529942,-0.016137009,0.035452607,0.999995655,0.402142069,5,5,4,5,5
44,1997,2.60E-05,6685.382856,33.02,33.02,Vancouver,0.020678709,-0.02024407,0.038703134,0.99999561,0.368602894,5,5,4,5,5
44,1996,4.57E-05,6580.979106,33.02,33.02,Vancouver,0.022482733,-0.019312169,0.038090278,0.999995627,0.379782619,5,5,3,5,5
44,1999,4.24E-05,6894.190355,33.02,33.02,Vancouver,0.01707066,-0.022107873,0.039928845,0.999995576,0.346243445,5,5,4,5,5
44,1998,3.86E-05,6789.786606,33.02,33.02,Vancouver,0.018874684,-0.021175971,0.03931599,0.999995593,0.35742317,5,5,4,5,5
44,2009,2.90E-05,7049.760461,33.02,33.02,Vancouver,0.013344615,-0.019028422,0.05139645,0.999996337,0.568288168,5,5,4,5,5
44,2001,3.06E-05,7102.997854,33.02,33.02,Vancouver,0.015355153,-0.030657895,0.042850877,0.999995282,0.323883995,5,5,3,4,5
44,2004,2.83E-05,7040.304119,33.02,33.02,Vancouver,0.014219628,-0.026646163,0.041833085,0.999995439,0.451903944,5,5,4,5,5
44,2015,2.32E-05,7391.785714,33.02,33.02,Vancouver,0.015383935,-0.019378768,0.048243726,0.999996154,0.573684787,5,5,4,5,5
44,2012,2.92E-05,7160.892857,33.02,33.02,Vancouver,0.013795447,-0.016644382,0.055729215,0.999996689,0.585156119,5,5,4,5,5
44,1991,3.58E-05,6756.250128,33.02,33.02,Vancouver,0.015100755,-0.011374269,0.031496102,0.999995697,0.435681243,5,5,3,5,5
44,2002,3.20E-05,7082.099942,33.02,33.02,Vancouver,0.014976645,-0.029320651,0.042511613,0.999995334,0.366557312,5,5,3,4,5
44,2006,2.89E-05,6998.508295,33.02,33.02,Vancouver,0.013462611,-0.023971675,0.041154557,0.999995543,0.537250577,5,5,3,5,5
44,2000,2.99E-05,6998.594105,33.02,33.02,Vancouver,0.015266635,-0.023039774,0.040541701,0.99999556,0.33506372,5,5,4,4,5
44,1992,3.36E-05,6721.195924,33.02,33.02,Vancouver,0.016577151,-0.012961849,0.032814937,0.999995683,0.424501518,5,5,4,5,5
44,2003,2.94E-05,7061.202031,33.02,33.02,Vancouver,0.014598136,-0.027983407,0.042172349,0.999995386,0.409230628,5,5,3,5,5
44,2005,2.80E-05,7019.406207,33.02,33.02,Vancouver,0.013841119,-0.025308919,0.041493821,0.999995491,0.494577261,5,5,4,5,5
44,2013,2.79E-05,7237.857143,33.02,33.02,Vancouver,0.014324943,-0.017555844,0.053234052,0.99999651,0.581332341,5,5,4,5,5
44,2007,3.12E-05,7015.59235,33.02,33.02,Vancouver,0.013423279,-0.022323924,0.044568521,0.999995808,0.547596441,5,5,4,5,5
44,1990,3.94E-05,6756.250128,33.02,33.02,Vancouver,0.015100755,-0.011374269,0.031496102,0.999995697,0.435681243,5,5,3,5,5
44,1993,3.12E-05,6686.141719,33.02,33.02,Vancouver,0.018053546,-0.014549429,0.034133772,0.999995669,0.413321793,5,5,4,5,5
44,2016,2.35E-05,7468.75,33.02,33.02,Vancouver,0.015913431,-0.02029023,0.045748563,0.999995976,0.56986101,5,5,4,5,5
45,2010,3.65E-05,5341.437258,34.02,34.02,Vancouver,0.013645013,-685.9459318,-685.9109636,0.928245344,0.506272798,1,1,1,4,4
45,2011,7.75E-05,5442.537313,34.02,34.02,Vancouver,0.014935989,-714.2159694,-714.1803061,0.925288286,0.50716091,1,1,1,4,4
45,2007,6.45E-05,5038.137092,34.02,34.02,Vancouver,0.009772086,-601.1358189,-601.1029363,0.937116519,0.503608461,1,1,1,4,4
45,2008,4.00E-05,5139.237148,34.02,34.02,Vancouver,0.011063062,-629.4058565,-629.3722787,0.934159461,0.504496573,1,1,1,4,4
45,2014,3.19E-05,5445.671642,34.02,34.02,Vancouver,0.02093166,-714.217898,-714.1879898,0.925287783,0.500847557,1,1,1,4,4
45,1994,0.000107557,4865.503876,34.02,34.02,Vancouver,0.011805802,-0.000183692,0.022192092,0.999995795,0.366584083,5,5,4,5,5
45,1998,4.40E-05,4876.985357,34.02,34.02,Vancouver,0.012444374,-229.150012,-229.1196033,0.976026748,0.317728452,2,2,2,4,5
45,2015,3.19E-05,5446.716418,34.02,34.02,Vancouver,0.022930218,-714.2185408,-714.190551,0.925287616,0.498743106,1,1,1,4,4
45,1995,3.17E-05,4873.449612,34.02,34.02,Vancouver,0.013446176,-0.003174748,0.022624543,0.999995662,0.354370176,5,5,4,5,5
45,2012,3.70E-05,5443.58209,34.02,34.02,Vancouver,0.016934546,-714.2166123,-714.1828673,0.925288118,0.505056459,1,1,1,4,4
45,2000,3.57E-05,4872.575366,34.02,34.02,Vancouver,0.009802198,-458.2938582,-458.2622636,0.952057968,0.293300637,1,1,1,3,4
45,2001,3.82E-05,4870.37037,34.02,34.02,Vancouver,0.014073495,-575.8761257,-575.8119372,0.939760364,0.281086729,1,1,1,3,4
45,1992,3.78E-05,4849.612403,34.02,34.02,Vancouver,0.008525055,0.005798419,0.021327189,0.999996063,0.391011899,5,5,5,5,5
45,1996,2.94E-05,4881.395349,34.02,34.02,Vancouver,0.015086549,-0.006165803,0.023056995,0.999995528,0.342156268,5,5,4,5,5
45,2009,3.61E-05,5240.337203,34.02,34.02,Vancouver,0.012354037,-657.6758942,-657.6416212,0.931202403,0.505384685,1,1,1,4,4
45,1991,3.97E-05,4841.666667,34.02,34.02,Vancouver,0.006884682,0.008789474,0.020894737,0.999996197,0.403225806,5,5,5,5,5
45,2006,5.07E-05,4937.037037,34.02,34.02,Vancouver,0.00848111,-572.8657813,-572.8335938,0.940073578,0.502720348,1,1,1,4,4
45,2004,3.41E-05,4910.37037,34.02,34.02,Vancouver,0.010718064,-574.0699191,-574.0249312,0.939948292,0.414066901,1,1,1,4,4
45,1999,3.64E-05,4874.780362,34.02,34.02,Vancouver,0.011123286,-343.7219351,-343.6909335,0.964042358,0.305514545,1,1,1,4,4
45,2003,3.73E-05,4897.037037,34.02,34.02,Vancouver,0.011836541,-574.6719879,-574.6205998,0.93988565,0.369740177,1,1,1,4,4
45,2002,3.60E-05,4883.703704,34.02,34.02,Vancouver,0.012955018,-575.2740568,-575.2162685,0.939823007,0.325413453,1,1,1,3,4
45,2005,3.46E-05,4923.703704,34.02,34.02,Vancouver,0.009599587,-573.4678502,-573.4292625,0.940010935,0.458393624,1,1,1,4,4
45,2013,3.46E-05,5444.626866,34.02,34.02,Vancouver,0.018933103,-714.2172551,-714.1854285,0.925287951,0.502952008,1,1,1,4,4
45,1990,4.37E-05,4841.666667,34.02,34.02,Vancouver,0.006884682,0.008789474,0.020894737,0.999996197,0.403225806,5,5,5,5,5
45,1993,3.56E-05,4857.55814,34.02,34.02,Vancouver,0.010165429,0.002807363,0.02175964,0.999995929,0.378797991,5,5,5,5,5
45,1997,3.10E-05,4879.190353,34.02,34.02,Vancouver,0.013765461,-114.5780889,-114.5482732,0.988011138,0.32994236,2,2,2,4,5
45,2016,3.14E-05,5447.761194,34.02,34.02,Vancouver,0.024928775,-714.2191837,-714.1931122,0.925287448,0.496638655,1,1,1,4,4
46,2008,3.25E-05,5882.777778,35.01,35.01,Vancouver,0.009702015,-171.8176827,-171.7677894,0.982024828,0.512264865,2,2,2,5,5
46,2006,3.05E-05,5902.777778,35.01,35.01,Vancouver,0.005889282,-172.4114655,-172.3556034,0.981963029,0.483108108,2,2,2,4,5
46,2007,3.18E-05,5892.777778,35.01,35.01,Vancouver,0.007795648,-172.1145741,-172.0616964,0.981993928,0.497686486,2,2,2,4,5
46,2012,3.07E-05,5875.277778,35.01,35.01,Vancouver,0.015990972,-136.7442906,-136.703094,0.98569311,0.543691967,2,2,2,5,5
46,2011,3.18E-05,5852.777778,35.01,35.01,Vancouver,0.015421115,-170.9270085,-170.8860684,0.982117525,0.556,2,2,2,5,5
46,1994,3.39E-05,5923.373134,35.01,35.01,Vancouver,0.012091869,-0.014673004,0.024704097,0.999995169,0.354121057,5,5,4,5,5
46,1998,3.06E-05,5724.817579,35.01,35.01,Vancouver,0.012206685,-68.97932758,-68.92786205,0.992781979,0.32021661,2,2,2,4,5
46,1990,4.16E-05,5945,35.01,35.01,Vancouver,0.005602241,0.00017094,0.025811966,0.999996003,0.379549393,5,5,4,5,5
46,2014,2.52E-05,5920.277778,35.01,35.01,Vancouver,0.017130687,-68.37885468,-68.33714531,0.99284428,0.5190759,2,2,2,5,4
46,1996,2.92E-05,5908.955224,35.01,35.01,Vancouver,0.016418287,-0.024568966,0.023965517,0.999994613,0.337168834,4,5,3,4,5
46,2000,3.30E-05,5540.679934,35.01,35.01,Vancouver,0.007995083,-137.9340862,-137.8796896,0.985569346,0.303264386,2,2,2,4,5
46,2002,3.30E-05,5539.444444,35.01,35.01,Vancouver,0.029749285,-172.4141552,-172.364431,0.981962427,0.332452241,2,2,2,4,5
46,1991,3.75E-05,5945,35.01,35.01,Vancouver,0.005602241,0.00017094,0.025811966,0.999996003,0.379549393,5,5,4,5,5
46,1995,3.03E-05,5916.164179,35.01,35.01,Vancouver,0.014255078,-0.019620985,0.024334807,0.999994891,0.345644945,5,5,3,5,5
46,1999,3.11E-05,5632.748756,35.01,35.01,Vancouver,0.010100884,-103.4567069,-103.4037758,0.989175663,0.311740498,2,2,2,4,5
46,2009,3.12E-05,5872.777778,35.01,35.01,Vancouver,0.011608382,-171.5207913,-171.4738824,0.982055727,0.526843243,2,2,2,5,5
46,2004,5.45E-05,5721.111111,35.01,35.01,Vancouver,0.017819283,-172.4128103,-172.3600172,0.981962728,0.407780174,2,2,2,4,5
46,2003,3.14E-05,5630.277778,35.01,35.01,Vancouver,0.023784284,-172.4134828,-172.3622241,0.981962577,0.370116207,2,2,2,4,5
46,2013,2.83E-05,5897.777778,35.01,35.01,Vancouver,0.01656083,-102.5615726,-102.5201197,0.989268695,0.531383934,2,2,2,5,5
46,2010,3.22E-05,5862.777778,35.01,35.01,Vancouver,0.013514748,-171.2238999,-171.1799754,0.982086626,0.541421622,2,2,2,5,5
46,2001,3.21E-05,5448.611111,35.01,35.01,Vancouver,0.035714286,-172.4148276,-172.3666379,0.981962276,0.294788274,2,2,2,3,5
46,1992,3.47E-05,5937.791045,35.01,35.01,Vancouver,0.00776545,-0.004777041,0.025442676,0.999995725,0.371073281,5,5,4,5,5
46,2016,2.60E-05,5965.277778,35.01,35.01,Vancouver,0.018270402,-0.013418803,0.028803419,0.999995449,0.494459834,5,5,4,4,4
46,2005,3.14E-05,5811.944444,35.01,35.01,Vancouver,0.011854282,-172.4121379,-172.3578103,0.981962878,0.445444141,2,2,2,4,5
46,1997,2.78E-05,5816.886401,35.01,35.01,Vancouver,0.014312486,-34.50194827,-34.45194827,0.996388296,0.328692722,2,2,2,4,5
46,1993,3.34E-05,5930.58209,35.01,35.01,Vancouver,0.00992866,-0.009725022,0.025073386,0.999995447,0.362597169,5,5,4,5,5
46,2015,2.53E-05,5942.777778,35.01,35.01,Vancouver,0.017700545,-34.19613674,-34.15417094,0.996419864,0.506767867,3,3,3,4,4
47,2006,3.33E-05,4369.426752,35.02,35.02,Vancouver,0.013293944,0.001434978,0.024798206,0.999996016,0.521925134,5,5,5,5,4
47,2016,2.83E-05,4578.431373,35.02,35.02,Vancouver,0.033333333,-785.9464629,-785.9308734,0.917784102,0.500417711,1,1,1,4,4
47,2008,3.52E-05,4417.473044,35.02,35.02,Vancouver,0.015103315,0.001682415,0.023361066,0.999995954,0.5128132,5,5,5,5,4
47,2001,3.47E-05,4574.522293,35.02,35.02,Vancouver,0.014820042,-44.25597345,-44.21429204,0.995367573,0.302197802,2,2,2,4,4
47,2014,2.79E-05,4542.875817,35.02,35.02,Vancouver,0.027126949,-471.5670563,-471.5500419,0.950668806,0.499908746,2,2,2,4,4
47,1995,4.08E-05,3759.789157,35.02,35.02,Vancouver,0.033165234,-92.52296184,-92.50465545,0.99031754,0.364275347,2,2,2,5,4
47,2009,3.17E-05,4441.496191,35.02,35.02,Vancouver,0.016008001,0.001806134,0.022642497,0.999995923,0.508257233,5,5,5,4,4
47,2007,3.61E-05,4393.449898,35.02,35.02,Vancouver,0.014198629,0.001558697,0.024079636,0.999995985,0.517369167,5,5,5,5,4
47,2012,3.28E-05,4507.320261,35.02,35.02,Vancouver,0.020920564,-157.1876497,-157.1692104,0.983553509,0.499399782,2,2,2,4,4
47,1993,3.37E-05,3498.644578,35.02,35.02,Vancouver,0.026717752,-95.76170369,-95.74596634,0.989978628,0.384967862,2,2,2,5,4
47,1998,3.28E-05,4164.025785,35.02,35.02,Vancouver,0.027150962,-54.54158055,-54.52048072,0.994290604,0.333236575,2,2,2,4,4
47,2010,3.24E-05,4465.519337,35.02,35.02,Vancouver,0.016912686,0.001929852,0.021923927,0.999995892,0.503701266,5,5,5,4,4
47,2004,5.25E-05,4451.464968,35.02,35.02,Vancouver,0.013904383,-17.70152839,-17.67083789,0.998144639,0.434034201,3,3,3,4,4
47,2015,2.69E-05,4560.653595,35.02,35.02,Vancouver,0.030230141,-628.7567596,-628.7404576,0.934226454,0.500163229,1,1,1,4,4
47,2011,3.32E-05,4489.542484,35.02,35.02,Vancouver,0.017817372,0.002053571,0.021205357,0.999995861,0.499145299,5,5,5,4,4
47,2013,2.98E-05,4525.098039,35.02,35.02,Vancouver,0.024023756,-314.377353,-314.3596261,0.967111158,0.499654264,2,2,2,4,4
47,1990,5.81E-05,3237.5,35.02,35.02,Vancouver,0.02027027,-99.00044554,-98.98727723,0.989639716,0.405660377,2,2,2,5,4
47,1996,3.04E-05,3890.361446,35.02,35.02,Vancouver,0.036388975,-90.90359091,-90.884,0.990486996,0.35392909,1,1,1,5,4
47,1999,3.37E-05,4300.857954,35.02,35.02,Vancouver,0.022531956,-36.36057538,-36.33872108,0.996192408,0.322890317,2,2,2,4,4
47,1997,3.05E-05,4027.193615,35.02,35.02,Vancouver,0.031769969,-72.72258573,-72.70224036,0.9923888,0.343582832,2,2,2,5,4
47,2000,3.51E-05,4437.690124,35.02,35.02,Vancouver,0.01791295,-18.1795702,-18.15696144,0.998094212,0.31254406,3,3,3,4,4
47,1992,3.84E-05,3368.072289,35.02,35.02,Vancouver,0.023494011,-97.38107461,-97.36662178,0.989809172,0.39531412,2,2,2,5,4
47,1991,5.41E-05,3237.5,35.02,35.02,Vancouver,0.02027027,-99.00044554,-98.98727723,0.989639716,0.405660377,2,2,2,5,4
47,1994,3.46E-05,3629.216867,35.02,35.02,Vancouver,0.029941493,-94.14233276,-94.12531089,0.990148084,0.374621605,2,2,2,5,4
47,2005,5.31E-05,4410.44586,35.02,35.02,Vancouver,0.013599164,-8.850046708,-8.823019843,0.999070328,0.477979667,3,3,3,5,4
47,2003,3.26E-05,4492.484076,35.02,35.02,Vancouver,0.014209603,-26.55301008,-26.51865594,0.99721895,0.390088735,3,3,3,4,4
47,2002,3.66E-05,4533.503185,35.02,35.02,Vancouver,0.014514823,-35.40449176,-35.36647399,0.996293262,0.346143268,2,2,2,4,4
48,2009,3.74E-05,4341.377341,36.01,36.01,Vancouver,0.015271605,-767.7308507,-767.6617649,0.919692285,0.541445742,1,1,1,5,4
48,1998,5.77E-05,4069.93547,36.01,36.01,Vancouver,0.011214243,-1178.759782,-1178.702525,0.87669733,0.325251565,1,1,1,4,4
48,2010,3.58E-05,4379.082831,36.01,36.01,Vancouver,0.016871739,-720.6294409,-720.5636545,0.924619001,0.539609551,1,1,1,5,4
